ensemblid	gene.name	chromosome	start	end	gene.regulation
ENSG00000168522	FNTA	8	43024194	43044195	random
ENSG00000177479	ARIH2	3	48908821	48928822	random
ENSG00000141522	ARHGDIA	17	81861378	81881379	random
ENSG00000104381	GDAP1	8	74311130	74331131	random
ENSG00000138081	FBXO11	2	47895793	47915794	random
ENSG00000168283	BMI1	10	22311099	22331100	random
ENSG00000073921	PICALM	11	86059882	86079883	random
ENSG00000117500	TMED5	1	93170516	93190517	random
ENSG00000114098	ARMC8	3	138177248	138197249	random
ENSG00000172572	PDE3A	12	20359245	20379246	random
ENSG00000196730	DAPK1	9	87487228	87507229	random
ENSG00000139132	FGD4	12	32389529	32409530	random
ENSG00000198964	SGMS1	10	50615163	50635164	random
ENSG00000140395	WDR61	15	78289703	78309704	random
ENSG00000169032	MAP2K1	15	66376817	66396818	random
ENSG00000104549	SQLE	8	124988497	125008498	random
ENSG00000114503	NCBP2	3	196932594	196952595	random
ENSG00000175073	VCPIP1	8	66657231	66677232	random
ENSG00000082805	ERC1	12	980509	1000510	random
ENSG00000163539	CLASP2	3	33708356	33728357	random
ENSG00000116984	MTR	1	236785292	236805293	random
ENSG00000107937	GTPBP4	10	978434	998435	random
ENSG00000178952	TUFM	16	28836348	28856349	random
ENSG00000021776	AQR	15	34959742	34979743	random
ENSG00000164031	DNAJB14	4	99936618	99956619	random
ENSG00000004455	AK2	1	33070996	33090997	random
ENSG00000113300	CNOT6	5	180484379	180504380	random
ENSG00000178035	IMPDH2	3	49019408	49039409	random
ENSG00000087302	RTRAF	14	51979514	51999515	random
ENSG00000182149	IST1	16	71835996	71855997	random
ENSG00000101557	USP14	18	148383	168384	random
ENSG00000109332	UBE2D3	4	102858896	102878897	random
ENSG00000145734	BDP1	5	71445651	71465652	random
ENSG00000049656	CLPTM1L	5	1335099	1355100	random
ENSG00000177697	CD151	11	822887	842888	random
ENSG00000084112	SSH1	12	108847590	108867591	random
ENSG00000132485	ZRANB2	1	71071289	71091290	random
ENSG00000040199	PHLPP2	16	71714701	71734702	random
ENSG00000139793	MBNL2	13	97211434	97231435	random
ENSG00000085982	USP40	2	233556782	233576783	random
ENSG00000124383	MPHOSPH10	2	71120632	71140633	random
ENSG00000087470	DNM1L	12	32669200	32689201	random
ENSG00000104131	EIF3J	15	44527125	44547126	random
ENSG00000169223	LMAN2	5	177341668	177361669	random
ENSG00000143621	ILF2	1	153661028	153681029	random
ENSG00000155097	ATP6V1C1	8	103011063	103031064	random
ENSG00000155545	MIER3	5	56961675	56981676	random
ENSG00000163938	GNL3	3	52671156	52691157	random
ENSG00000156162	DPY19L4	8	94709703	94729704	random
ENSG00000166333	ILK	11	6593708	6613709	random
ENSG00000182512	GLRX5	14	95523503	95543504	random
ENSG00000155368	DBI	2	119356921	119376922	random
ENSG00000115946	PNO1	2	68147888	68167889	random
ENSG00000075420	FNDC3B	3	172029578	172049579	random
ENSG00000151718	WWC2	4	183089257	183109258	random
ENSG00000168488	ATXN2L	16	28813035	28833036	random
ENSG00000185009	AP3M1	10	74141063	74161064	random
ENSG00000183020	AP2A2	11	914894	934895	random
ENSG00000072310	SREBF1	17	17827011	17847012	random
ENSG00000143819	EPHX1	1	225800092	225820093	random
ENSG00000136937	NCBP1	9	97623668	97643669	random
ENSG00000128463	EMC4	15	34215013	34235014	random
ENSG00000115368	WDR75	2	189431446	189451447	random
ENSG00000163602	RYBP	3	72436621	72456622	random
ENSG00000136051	WASHC4	12	105097324	105117325	random
ENSG00000116539	ASH1L	1	155552807	155572808	random
ENSG00000164603	BMT2	7	112929875	112949876	random
ENSG00000139684	ESD	13	46787161	46807162	random
ENSG00000111907	TPD52L1	6	125109049	125129050	random
ENSG00000141425	RPRD1A	18	36057576	36077577	random
ENSG00000149311	ATM	11	108212484	108232485	random
ENSG00000065548	ZC3H15	2	186476253	186496254	random
ENSG00000171208	NETO2	16	47133997	47153998	random
ENSG00000136636	KCTD3	1	215557304	215577305	random
ENSG00000137955	RABGGTB	1	75776197	75796198	random
ENSG00000120690	ELF1	13	41051440	41071441	random
ENSG00000064115	TM7SF3	12	27004434	27024435	random
ENSG00000014824	SLC30A9	4	41980502	42000503	random
ENSG00000091483	FH	1	241509761	241529762	random
ENSG00000171603	CLSTN1	1	9814526	9834527	random
ENSG00000153914	SREK1	5	66129971	66149972	random
ENSG00000169057	MECP2	X	154127103	154147104	random
ENSG00000082701	GSK3B	3	120084417	120104418	random
ENSG00000163320	CGGBP1	3	88139885	88159886	random
ENSG00000010244	ZNF207	17	32340117	32360118	random
ENSG00000172172	MRPL13	8	120435402	120455403	random
ENSG00000130309	COLGALT1	19	17545649	17565650	random
ENSG00000111843	TMEM14C	6	10712915	10732916	random
ENSG00000131653	TRAF7	16	2145698	2165699	random
ENSG00000123200	ZC3H13	13	46042759	46062760	random
ENSG00000144713	RPL32	3	12831588	12851589	random
ENSG00000134001	EIF2S1	14	67350328	67370329	random
ENSG00000277443	MARCKS	6	113847345	113867346	random
ENSG00000172667	ZMAT3	3	179062215	179082216	random
ENSG00000144895	EIF2A	3	150536678	150556679	random
ENSG00000065154	OAT	10	124408976	124428977	random
ENSG00000167522	ANKRD11	16	89480561	89500562	random
ENSG00000161970	RPL26	17	8373213	8393214	random
ENSG00000140943	MBTPS1	16	84106942	84126943	random
ENSG00000157954	WIPI2	7	5180196	5200197	random
ENSG00000129474	AJUBA	14	22972551	22992552	random
ENSG00000110756	HPS5	11	18312198	18332199	random
ENSG00000117222	RBBP5	1	205112015	205132016	random
ENSG00000203668	CHML	1	241630254	241650255	random
ENSG00000104331	IMPAD1	8	56983867	57003868	random
ENSG00000143570	SLC39A1	1	153958184	153978185	random
ENSG00000090861	AARS	16	70279543	70299544	random
ENSG00000261236	BOP1	8	144281438	144301439	random
ENSG00000163191	S100A11	1	152037907	152057908	random
ENSG00000204256	BRD2	6	32958594	32978595	random
ENSG00000168264	IRF2BP2	1	234599525	234619526	random
ENSG00000129128	SPCS3	4	176309966	176329967	random
ENSG00000083520	DIS3	13	72772096	72792097	random
ENSG00000137936	BCAR3	1	93837150	93857151	random
ENSG00000100813	ACIN1	14	23085614	23105615	random
ENSG00000117899	MESD	15	80979828	80999829	random
ENSG00000111237	VPS29	12	110492117	110512118	random
ENSG00000004478	FKBP4	12	2784970	2804971	random
ENSG00000143797	MBOAT2	2	8993709	9013710	random
ENSG00000136448	NMT1	17	45041610	45061611	random
ENSG00000196576	PLXNB2	22	50297646	50317647	random
ENSG00000133872	SARAF	8	30073208	30093209	random
ENSG00000017260	ATP2C1	3	130840595	130860596	random
ENSG00000139324	TMTC3	12	88132296	88152297	random
ENSG00000108946	PRKAR1A	17	68501780	68521781	random
ENSG00000149273	RPS3	11	75389515	75409516	random
ENSG00000109133	TMEM33	4	41925129	41945130	random
ENSG00000158669	GPAT4	8	41567187	41587188	random
ENSG00000136451	VEZF1	17	57978259	57998260	random
ENSG00000065978	YBX1	1	42672418	42692419	random
ENSG00000107937	GTPBP4	10	978434	998435	random
ENSG00000180530	NRIP1	21	15055936	15075937	random
ENSG00000197170	PSMD12	17	67356605	67376606	random
ENSG00000138018	SELENOI	2	26298547	26318548	random
ENSG00000108602	ALDH3A1	17	19738943	19758944	random
ENSG00000112739	PRPF4B	6	4011267	4031268	random
ENSG00000197969	VPS13A	9	77167445	77187446	random
ENSG00000188647	PTAR1	9	69750011	69770012	random
ENSG00000144357	UBR3	2	169817458	169837459	random
ENSG00000170558	CDH2	18	28167130	28187131	random
ENSG00000180957	PITPNB	22	27910134	27930135	random
ENSG00000122692	SMU1	9	33066674	33086675	random
ENSG00000013275	PSMC4	19	39961005	39981006	random
ENSG00000111145	ELK3	12	96184375	96204376	random
ENSG00000141425	RPRD1A	18	36057576	36077577	random
ENSG00000115207	GTF3C2	2	27347034	27367035	random
ENSG00000140262	TCF12	15	56908623	56928624	random
ENSG00000136731	UGGT1	2	128081200	128101201	random
ENSG00000175029	CTBP2	10	125151170	125171171	random
ENSG00000078747	ITCH	20	34353241	34373242	random
ENSG00000082701	GSK3B	3	120084417	120104418	random
ENSG00000115084	SLC35F5	2	113746693	113766694	random
ENSG00000077044	DGKD	2	233344507	233364508	random
ENSG00000106723	SPIN1	9	88378430	88398431	random
ENSG00000106609	TMEM248	7	66911225	66931226	random
ENSG00000172531	PPP1CA	11	67411183	67431184	random
ENSG00000253352	TUG1	22	30959245	30979246	random
ENSG00000065000	AP3D1	19	2154468	2174469	random
ENSG00000103769	RAB11A	15	65716054	65736055	random
ENSG00000046604	DSG2	18	31488177	31508178	random
ENSG00000072364	AFF4	5	132953634	132973635	random
ENSG00000091140	DLD	7	107881162	107901163	random
ENSG00000198087	CD2AP	6	47467789	47487790	random
ENSG00000142534	RPS11	19	49486365	49506366	random
ENSG00000090861	AARS	16	70279543	70299544	random
ENSG00000119185	ITGB1BP1	2	9413547	9433548	random
ENSG00000128791	TWSG1	18	9324767	9344768	random
ENSG00000104756	KCTD9	8	25448476	25468477	random
ENSG00000047849	MAP4	3	48079272	48099273	random
ENSG00000108010	GLRX3	10	130126391	130146392	random
ENSG00000089063	TMEM230	20	5103103	5123104	random
ENSG00000168439	STIP1	11	64175272	64195273	random
ENSG00000134371	CDC73	1	193111958	193131959	random
ENSG00000111669	TPI1	12	6857119	6877120	random
ENSG00000156261	CCT8	21	29063797	29083798	random
ENSG00000119402	FBXW2	9	120783416	120803417	random
ENSG00000128595	CALU	7	128729292	128749293	random
ENSG00000198856	OSTC	4	108640585	108660586	random
ENSG00000162961	DPY30	2	32029805	32049806	random
ENSG00000099783	HNRNPM	19	8434767	8454768	random
ENSG00000005884	ITGA3	17	50045968	50065969	random
ENSG00000139687	RB1	13	48293726	48313727	random
ENSG00000145740	SLC30A5	5	69083949	69103950	random
ENSG00000079785	DDX1	2	15581178	15601179	random
ENSG00000123131	PRDX4	X	23654262	23674263	random
ENSG00000106263	EIF3B	7	2344086	2364087	random
ENSG00000083857	FAT1	4	186716722	186736723	random
ENSG00000103342	GSPT1	16	11906082	11926083	random
ENSG00000103769	RAB11A	15	65716054	65736055	random
ENSG00000170315	UBB	17	16370798	16390799	random
ENSG00000105323	HNRNPUL1	19	41252496	41272497	random
ENSG00000077147	TM9SF3	10	96577452	96597453	random
ENSG00000089157	RPLP0	12	120191235	120211236	random
ENSG00000115524	SF3B1	2	197425091	197445092	random
ENSG00000164733	CTSB	8	11859448	11879449	random
ENSG00000106853	PTGR1	9	111589893	111609894	random
ENSG00000171863	RPS7	2	3565260	3585261	random
ENSG00000206053	JPT2	16	1668256	1688257	random
ENSG00000105971	CAV2	7	116277380	116297381	random
ENSG00000155506	LARP1	5	154702843	154722844	random
ENSG00000007202	KIAA0100	17	28635454	28655455	random
ENSG00000087460	GNAS	20	58829718	58849719	random
ENSG00000130935	NOL11	17	67707931	67727932	random
ENSG00000170275	CRTAP	3	33103979	33123980	random
ENSG00000065978	YBX1	1	42672418	42692419	random
ENSG00000197956	S100A6	1	153526244	153546245	random
ENSG00000075415	SLC25A3	12	98583591	98603592	random
ENSG00000119335	SET	9	128673424	128693425	random
ENSG00000100345	MYH9	22	36378067	36398068	random
ENSG00000174444	RPL4	15	66514532	66534533	random
ENSG00000114978	MOB1A	2	74168898	74188899	random
ENSG00000165732	DDX21	10	68946170	68966171	random
ENSG00000211459	MT-RNR1	MT	0	10649	random
ENSG00000131711	MAP1B	5	72097234	72117235	random
ENSG00000074800	ENO1	1	8869190	8889191	random
ENSG00000204262	COL5A2	2	189215312	189235313	random
ENSG00000167978	SRRM2	16	2742626	2762627	random
ENSG00000067167	TRAM1	8	70598416	70618417	random
ENSG00000082898	XPO1	2	61528626	61548627	random
ENSG00000251562	MALAT1	11	65487688	65507689	random
ENSG00000120129	DUSP1	5	172761195	172781196	random
ENSG00000107372	ZFAND5	9	72355235	72375236	random
ENSG00000143549	TPM3	1	154184648	154204649	random
ENSG00000112081	SRSF3	6	36584353	36604354	random
ENSG00000130402	ACTN4	19	38637649	38657650	random
ENSG00000141367	CLTC	17	59609689	59629690	random
ENSG00000156508	EEF1A1	6	73513797	73533798	random
ENSG00000111319	SCNN1A	12	6367730	6387731	up-regulated
ENSG00000114107	CEP70	3	138584538	138604539	up-regulated
ENSG00000173698	ADGRG2	X	19112637	19132638	up-regulated
ENSG00000155465	SLC7A7	14	22819820	22839821	up-regulated
ENSG00000182749	PAQR7	1	25861253	25881254	up-regulated
ENSG00000185432	METTL7A	12	50913472	50933473	up-regulated
ENSG00000058668	ATP2B4	1	203616561	203636562	up-regulated
ENSG00000213853	EMP2	16	10570632	10590633	up-regulated
ENSG00000189057	FAM111B	11	59097185	59117186	down-regulated
ENSG00000105928	GSDME	7	24747940	24767941	up-regulated
ENSG00000086062	B4GALT1	9	33157356	33177357	up-regulated
ENSG00000114423	CBLB	3	105859552	105879553	up-regulated
ENSG00000094804	CDC6	17	40277879	40297880	down-regulated
ENSG00000173715	C11orf80	11	66734451	66754452	up-regulated
ENSG00000168411	RFWD3	16	74656877	74676878	down-regulated
ENSG00000112414	ADGRG6	6	142291854	142311855	up-regulated
ENSG00000166741	NNMT	11	114247787	114267788	up-regulated
ENSG00000120539	MASTL	10	27144824	27164825	down-regulated
ENSG00000069188	SDK2	17	73634445	73654446	up-regulated
ENSG00000174371	EXO1	1	241837967	241857968	down-regulated
ENSG00000076003	MCM6	2	135866443	135886444	down-regulated
ENSG00000072071	ADGRL1	19	14196187	14216188	up-regulated
ENSG00000122952	ZWINT	10	56351273	56371274	down-regulated
ENSG00000065328	MCM10	10	13151554	13171555	down-regulated
ENSG00000132965	ALOX5AP	13	30703478	30723479	up-regulated
ENSG00000092470	WDR76	15	43816980	43836981	down-regulated
ENSG00000146670	CDCA5	11	65074164	65094165	down-regulated
ENSG00000189221	MAOA	X	43644907	43664908	up-regulated
ENSG00000185745	IFIT1	10	89382546	89402547	up-regulated
ENSG00000145687	SSBP2	5	81741797	81761798	up-regulated
ENSG00000167513	CDT1	16	88793789	88813790	down-regulated
ENSG00000095002	MSH2	2	47392969	47412970	down-regulated
ENSG00000133401	PDZD2	5	31629131	31649132	up-regulated
ENSG00000151726	ACSL1	4	184816818	184836819	up-regulated
ENSG00000143476	DTL	1	212025553	212045554	down-regulated
ENSG00000155254	MARVELD1	10	97703173	97723174	up-regulated
ENSG00000116062	MSH6	2	47685530	47705531	down-regulated
ENSG00000104738	MCM4	8	47950185	47970186	down-regulated
ENSG00000066629	EML1	14	99727693	99747694	down-regulated
ENSG00000152767	FARP1	13	98132562	98152563	up-regulated
ENSG00000162434	JAK1	1	64956549	64976550	up-regulated
ENSG00000167670	CHAF1A	19	4392640	4412641	down-regulated
ENSG00000147689	FAM83A	8	123168960	123188961	up-regulated
ENSG00000131069	ACSS2	20	34862146	34882147	up-regulated
ENSG00000164045	CDC25A	3	48178402	48198403	down-regulated
ENSG00000078114	NEBL	10	21164187	21184188	up-regulated
ENSG00000179593	ALOX15B	17	8029034	8049035	up-regulated
ENSG00000102763	VWA8	13	41951120	41971121	up-regulated
ENSG00000143382	ADAMTSL4	1	150539369	150559370	up-regulated
ENSG00000163918	RFC4	3	186797058	186817059	down-regulated
ENSG00000135519	KCNH3	12	49529030	49549031	down-regulated
ENSG00000117592	PRDX6	1	173467330	173487331	up-regulated
ENSG00000160949	TONSL	8	144434440	144454441	down-regulated
ENSG00000129292	PHF20L1	8	132765358	132785359	up-regulated
ENSG00000134531	EMP1	12	13186723	13206724	up-regulated
ENSG00000167323	STIM1	11	3844527	3864528	up-regulated
ENSG00000136824	SMC2	9	104084260	104104261	down-regulated
ENSG00000213625	LEPROT	1	65410587	65430588	up-regulated
ENSG00000175643	RMI2	16	11239619	11259620	down-regulated
ENSG00000166402	TUB	11	8009244	8029245	down-regulated
ENSG00000158769	F11R	1	161011343	161031344	up-regulated
ENSG00000138356	AOX1	2	200576014	200596015	up-regulated
ENSG00000140525	FANCI	15	89233949	89253950	down-regulated
ENSG00000131724	IL13RA1	X	118717133	118737134	up-regulated
ENSG00000131016	AKAP12	6	151229967	151249968	up-regulated
ENSG00000133216	EPHB2	1	22700839	22720840	down-regulated
ENSG00000221829	FANCG	9	35070016	35090017	down-regulated
ENSG00000197256	KANK2	19	11187791	11207792	up-regulated
ENSG00000159259	CHAF1B	21	36375392	36395393	down-regulated
ENSG00000187741	FANCA	16	89806657	89826658	down-regulated
ENSG00000183092	BEGAIN	14	100577413	100597414	down-regulated
ENSG00000213949	ITGA1	5	52777896	52797897	up-regulated
ENSG00000131323	TRAF3	14	102767476	102787477	down-regulated
ENSG00000116667	C1orf21	1	184377029	184397030	up-regulated
ENSG00000160796	NBEAL2	3	46969683	46989684	up-regulated
ENSG00000163082	SGPP2	2	222414543	222434544	up-regulated
ENSG00000104044	OCA2	15	28089315	28109316	up-regulated
ENSG00000122862	SRGN	10	69078103	69098104	up-regulated
ENSG00000137809	ITGA11	15	68422163	68442164	down-regulated
ENSG00000161533	ACOX1	17	75969177	75989178	up-regulated
ENSG00000165244	ZNF367	9	96408370	96428371	down-regulated
ENSG00000167325	RRM1	11	4084707	4104708	down-regulated
ENSG00000175130	MARCKSL1	1	32326233	32346234	down-regulated
ENSG00000154065	ANKRD29	18	23652911	23672912	up-regulated
ENSG00000117594	HSD11B1	1	209676178	209696179	up-regulated
ENSG00000171560	FGA	4	154580745	154600746	up-regulated
ENSG00000124225	PMEPA1	20	57701536	57721537	down-regulated
ENSG00000133131	MORC4	X	106990212	107010213	down-regulated
ENSG00000177602	HASPIN	17	3713903	3733904	down-regulated
ENSG00000154678	PDE1C	7	32289329	32309330	down-regulated
ENSG00000173559	NABP1	2	191668068	191688069	up-regulated
ENSG00000159640	ACE	17	63467061	63487062	up-regulated
ENSG00000104332	SFRP1	8	41299473	41319474	down-regulated
ENSG00000271447	MMP28	17	35785707	35805708	up-regulated
ENSG00000115461	IGFBP5	2	216685549	216705550	down-regulated
ENSG00000109805	NCAPG	4	17800979	17820980	down-regulated
ENSG00000158470	B4GALT5	20	49703878	49723879	up-regulated
ENSG00000092853	CLSPN	1	35759978	35779979	down-regulated
ENSG00000111445	RFC5	12	118003588	118023589	down-regulated
ENSG00000141338	ABCA8	17	68945392	68965393	up-regulated
ENSG00000180287	PLD5	1	242514696	242534697	up-regulated
ENSG00000205726	ITSN1	21	33632400	33652401	up-regulated
ENSG00000112118	MCM3	6	52274881	52294882	down-regulated
ENSG00000147536	GINS4	8	41519218	41539219	down-regulated
ENSG00000158747	NBL1	1	19586979	19606980	up-regulated
ENSG00000152689	RASGRP3	2	33426324	33446325	down-regulated
ENSG00000186198	SLC51B	15	65035387	65055388	up-regulated
ENSG00000115902	SLC1A4	2	64978477	64998478	down-regulated
ENSG00000163993	S100P	4	6683878	6703879	up-regulated
ENSG00000106462	EZH2	7	148874321	148894322	down-regulated
ENSG00000101412	E2F1	20	33676385	33696386	down-regulated
ENSG00000166825	ANPEP	15	89805401	89825402	up-regulated
ENSG00000181885	CLDN7	17	7253983	7273984	up-regulated
ENSG00000168785	TSPAN5	4	98648611	98668612	down-regulated
ENSG00000132915	PDE6A	5	149934793	149954794	up-regulated
ENSG00000054277	OPN3	1	241667376	241687377	up-regulated
ENSG00000177189	RPS6KA3	X	20257519	20277520	down-regulated
ENSG00000168447	SCNN1B	16	23268231	23288232	up-regulated
ENSG00000012048	BRCA1	17	43160245	43180246	down-regulated
ENSG00000276980	AC008760.2	19	6707742	6727743	up-regulated
ENSG00000137699	TRIM29	11	120175529	120195530	up-regulated
ENSG00000122786	CALD1	7	134734252	134754253	up-regulated
ENSG00000175662	TOM1L2	17	17962422	17982423	up-regulated
ENSG00000131470	PSMC3IP	17	42567831	42587832	down-regulated
ENSG00000130518	IQCN	19	18264509	18284510	up-regulated
ENSG00000147324	MFHAS1	8	8883630	8903631	down-regulated
ENSG00000234127	TRIM26	6	30203427	30223428	up-regulated
ENSG00000146674	IGFBP3	7	45911874	45931875	down-regulated
ENSG00000169604	ANTXR1	2	69003178	69023179	down-regulated
ENSG00000137522	RNF121	11	71919018	71939019	down-regulated
ENSG00000111249	CUX2	12	111024165	111044166	up-regulated
ENSG00000138641	HERC3	4	88582434	88602435	up-regulated
ENSG00000166589	CDH16	16	66908917	66928918	up-regulated
ENSG00000144554	FANCD2	3	10016414	10036415	down-regulated
ENSG00000133119	RFC3	13	33808069	33828070	down-regulated
ENSG00000146374	RSPO3	6	127108671	127128672	down-regulated
ENSG00000144824	PHLDB2	3	111722497	111742498	up-regulated
ENSG00000126215	XRCC3	14	103705504	103725505	down-regulated
ENSG00000071991	CDH19	18	66594138	66614139	down-regulated
ENSG00000145569	OTULINL	5	14571792	14591793	up-regulated
ENSG00000187288	CIDEC	3	9870254	9890255	up-regulated
ENSG00000168496	FEN1	11	61782911	61802912	down-regulated
ENSG00000121621	KIF18A	11	28098156	28118157	down-regulated
ENSG00000105088	OLFM2	19	9926552	9946553	down-regulated
ENSG00000116133	DHCR24	1	54877195	54897196	up-regulated
ENSG00000133056	PIK3C2B	1	204484724	204504725	up-regulated
ENSG00000113924	HGD	3	120672269	120692270	up-regulated
ENSG00000197405	C5AR1	19	47280023	47300024	up-regulated
ENSG00000196584	XRCC2	7	152666141	152686142	down-regulated
ENSG00000067177	PHKA1	X	72704319	72724320	up-regulated
ENSG00000132646	PCNA	20	5116626	5136627	down-regulated
ENSG00000119771	KLHL29	2	23375179	23395180	up-regulated
ENSG00000171954	CYP4F22	19	15498525	15518526	up-regulated
ENSG00000132383	RPA1	17	1819702	1839703	down-regulated
ENSG00000010404	IDS	X	149511096	149531097	down-regulated
ENSG00000162607	USP1	1	62426297	62446298	down-regulated
ENSG00000039987	BEST2	19	12741702	12761703	up-regulated
ENSG00000185561	TLCD2	17	1700377	1720378	up-regulated
ENSG00000066735	KIF26A	14	104128723	104148724	down-regulated
ENSG00000256433	AC005840.3	12	6383879	6403880	up-regulated
ENSG00000145703	IQGAP2	5	76393285	76413286	up-regulated
ENSG00000163781	TOPBP1	3	133652380	133672381	down-regulated
ENSG00000180801	ARSJ	4	113969727	113989728	down-regulated
ENSG00000113719	ERGIC1	5	172824251	172844252	up-regulated
ENSG00000138180	CEP55	10	93486632	93506633	down-regulated
ENSG00000148175	STOM	9	121360304	121380305	up-regulated
ENSG00000077514	POLD3	11	74483851	74503852	down-regulated
ENSG00000150687	PRSS23	11	86781059	86801060	down-regulated
ENSG00000271601	LIX1L	1	145948017	145968018	up-regulated
ENSG00000198612	COPS8	2	237075882	237095883	up-regulated
ENSG00000154127	UBASH3B	11	122645722	122665723	down-regulated
ENSG00000146555	SDK1	7	3291252	3311253	up-regulated
ENSG00000105976	MET	7	116662196	116682197	down-regulated
ENSG00000138615	CILP	15	65201473	65221474	up-regulated
ENSG00000169398	PTK2	8	140992216	141012217	up-regulated
ENSG00000167747	C19orf48	19	50794929	50814930	down-regulated
ENSG00000049541	RFC2	7	74244458	74264459	down-regulated
ENSG00000128512	DOCK4	7	112196411	112216412	up-regulated
ENSG00000186871	ERCC6L	X	72229027	72249028	down-regulated
ENSG00000137198	GMPR	6	16228580	16248581	up-regulated
ENSG00000088387	DOCK9	13	99076625	99096626	up-regulated
ENSG00000068366	ACSL4	X	109723403	109743404	up-regulated
ENSG00000170264	FAM161A	2	61844143	61864144	down-regulated
ENSG00000168502	MTCL1	18	8695661	8715662	down-regulated
ENSG00000078018	MAP2	2	209414058	209434059	up-regulated
ENSG00000164120	HPGD	4	174513154	174533155	up-regulated
ENSG00000101868	POLA1	X	24683919	24703920	down-regulated
ENSG00000143845	ETNK2	1	204142044	204162045	up-regulated
ENSG00000162520	SYNC	1	32693596	32713597	up-regulated
ENSG00000140519	RHCG	15	89486589	89506590	up-regulated
ENSG00000109323	MANBA	4	102750994	102770995	up-regulated
ENSG00000011465	DCN	12	91172824	91192825	up-regulated
ENSG00000132436	FIGNL1	7	50532535	50552536	down-regulated
ENSG00000021826	CPS1	2	210467682	210487683	up-regulated
ENSG00000126216	TUBGCP3	13	112578205	112598206	down-regulated
ENSG00000165868	HSPA12A	10	116840236	116860237	down-regulated
ENSG00000125730	C3	19	6720562	6740563	up-regulated
ENSG00000161921	CXCL16	17	4729928	4749929	down-regulated
ENSG00000136436	CALCOCO2	17	48820988	48840989	up-regulated
ENSG00000171564	FGB	4	154552956	154572957	up-regulated
ENSG00000165006	UBAP1	9	34169005	34189006	up-regulated
ENSG00000054967	RELT	11	73366399	73386400	down-regulated
ENSG00000162852	CNST	1	246556444	246576445	up-regulated
ENSG00000152953	STK32B	4	5041480	5061481	down-regulated
ENSG00000205420	KRT6A	12	52483257	52503258	up-regulated
ENSG00000108599	AKAP10	17	19968343	19988344	up-regulated
ENSG00000167306	MYO5B	18	50185147	50205148	down-regulated
ENSG00000067900	ROCK1	18	21101813	21121814	up-regulated
ENSG00000181938	GINS3	16	58285080	58305081	down-regulated
ENSG00000187446	CHP1	15	41220839	41240840	up-regulated
ENSG00000166347	CYB5A	18	74281973	74301974	up-regulated
ENSG00000115756	HPCAL1	2	10292889	10312890	up-regulated
ENSG00000143228	NUF2	1	163256576	163276577	down-regulated
ENSG00000013573	DDX11	12	31063860	31083861	down-regulated
ENSG00000170471	RALGAPB	20	38462816	38482817	up-regulated
ENSG00000158445	KCNB1	20	49474297	49494298	up-regulated
ENSG00000074054	CLASP1	2	121639587	121659588	up-regulated
ENSG00000080618	CPB2	13	46095033	46115034	up-regulated
ENSG00000187764	SEMA4D	9	89488130	89508131	down-regulated
ENSG00000148672	GLUD1	10	87084843	87104844	up-regulated
ENSG00000174306	ZHX3	20	41307672	41327673	up-regulated
ENSG00000166821	PEX11A	15	89680783	89700784	up-regulated
ENSG00000113368	LMNB1	5	126766623	126786624	down-regulated
ENSG00000198554	WDHD1	14	55017105	55037106	down-regulated
ENSG00000170779	CDCA4	14	105011148	105031149	down-regulated
ENSG00000197142	ACSL5	10	112364018	112384019	up-regulated
ENSG00000177084	POLE	12	132677365	132697366	down-regulated
ENSG00000111581	NUP107	12	68676951	68696952	down-regulated
ENSG00000165813	CCDC186	10	114164232	114184233	up-regulated
ENSG00000089060	SLC8B1	12	113349493	113369494	up-regulated
ENSG00000108439	PNPO	17	47931506	47951507	up-regulated
ENSG00000163655	GMPS	3	155860650	155880651	down-regulated
ENSG00000073417	PDE8A	15	84970440	84990441	down-regulated
ENSG00000135046	ANXA1	9	73141865	73161866	down-regulated
ENSG00000118412	CASP8AP2	6	89819894	89839895	down-regulated
ENSG00000137309	HMGA1	6	34226873	34246874	down-regulated
ENSG00000167889	MGAT5B	17	76858456	76878457	down-regulated
ENSG00000187193	MT1X	16	56672470	56692471	up-regulated
ENSG00000160691	SHC1	1	154964395	154984396	up-regulated
ENSG00000135454	B4GALNT1	12	57623239	57643240	down-regulated
ENSG00000165891	E2F7	12	77055569	77075570	down-regulated
ENSG00000128849	CGNL1	15	57365967	57385968	down-regulated
ENSG00000172379	ARNT2	15	80394350	80414351	down-regulated
ENSG00000114999	TTL	2	112472156	112492157	down-regulated
ENSG00000065325	GLP2R	17	9812206	9832207	down-regulated
ENSG00000100297	MCM5	22	35390134	35410135	down-regulated
ENSG00000102393	GLA	X	101398012	101418013	down-regulated
ENSG00000135094	SDS	12	113416301	113436302	up-regulated
ENSG00000196136	SERPINA3	14	94602377	94622378	up-regulated
ENSG00000186907	RTN4RL2	11	57450528	57470529	down-regulated
ENSG00000131351	HAUS8	19	17065625	17085626	down-regulated
ENSG00000151849	CENPJ	13	24912889	24932890	down-regulated
ENSG00000157193	LRP8	1	53318469	53338470	down-regulated
ENSG00000104812	GYS1	19	48983310	49003311	up-regulated
ENSG00000123485	HJURP	2	233844566	233864567	down-regulated
ENSG00000119969	HELLS	10	94491434	94511435	down-regulated
ENSG00000149636	DSN1	20	36763818	36783819	down-regulated
